Material;Dt,Saída;Nº Pedido;Requisitante / Destino;Unidade;Quantidade;Status
Máscara N95;2020-04-30;314021;Amazonas;Unidade;3800,0;Entregue
Máscara N95;2020-05-14;315536;Amazonas;Unidade;18100,0;Entregue
Máscara N95;2020-05-22;316481;Amazonas;Unidade;1600,0;Entregue
Máscara N95;2020-06-04;317761;Amazonas;Unidade;87300,0;Entregue
Máscara N95;2020-06-05;317922;Amazonas;Unidade;14100,0;Entregue
Máscara N95;2020-06-10;318265;Amazonas;Unidade;29600,0;Entregue
Máscara N95;2020-06-10;318238;Amazonas;Unidade;4800,0;Entregue
Máscara N95;2020-07-09;321422;Amazonas;Unidade;40100,0;Entregue
Máscara N95;2020-07-09;321469;Amazonas;Unidade;6600,0;Entregue
Máscara N95;2020-03-31;310596;Bahia;Unidade;14650,0;Entregue
Máscara N95;2020-04-10;311422;Bahia;Unidade;16050,0;Entregue
Máscara N95;2020-04-15;311905;Bahia;Unidade;54000,0;Entregue
Máscara N95;2020-04-23;312995;Bahia;Unidade;51200,0;Entregue
Máscara N95;2020-04-30;314022;Bahia;Unidade;10450,0;Entregue
Máscara N95;2020-05-22;316485;Bahia;Unidade;15750,0;Entregue
Máscara N95;2020-06-04;317763;Bahia;Unidade;289100,0;Entregue
Máscara N95;2020-06-05;317924;Bahia;Unidade;27100,0;Entregue
Máscara N95;2020-06-10;318267;Bahia;Unidade;98100,0;Entregue
Máscara N95;2020-06-10;318241;Bahia;Unidade;9200,0;Entregue
Máscara N95;2020-07-09;321424;Bahia;Unidade;132900,0;Entregue
Máscara N95;2020-07-09;321476;Bahia;Unidade;12500,0;Entregue
Máscara N95;2020-03-31;310597;Ceará;Unidade;9000,0;Entregue
Máscara N95;2020-04-10;311423;Ceará;Unidade;8900,0;Entregue
Máscara N95;2020-04-15;311906;Ceará;Unidade;30000,0;Entregue
Máscara N95;2020-04-23;312996;Ceará;Unidade;22900,0;Entregue
Máscara N95;2020-04-30;314023;Ceará;Unidade;5750,0;Entregue
Máscara N95;2020-05-22;316487;Ceará;Unidade;9050,0;Entregue
Máscara N95;2020-06-04;317764;Ceará;Unidade;123300,0;Entregue
Máscara N95;2020-06-05;317925;Ceará;Unidade;58700,0;Entregue
Máscara N95;2020-06-10;318268;Ceará;Unidade;41800,0;Entregue
Máscara N95;2020-06-10;318242;Ceará;Unidade;19900,0;Entregue
Máscara N95;2020-07-09;321426;Ceará;Unidade;56700,0;Entregue
Máscara N95;2020-07-09;321478;Ceará;Unidade;2100,0;Entregue
Máscara N95;2020-07-09;321478;Ceará;Unidade;25000,0;Entregue
Máscara N95;2020-03-31;310598;Distrito Federal;Unidade;2950,0;Entregue
Máscara N95;2020-04-10;311424;Distrito Federal;Unidade;4100,0;Entregue
Máscara N95;2020-04-15;311907;Distrito Federal;Unidade;14000,0;Entregue
Máscara N95;2020-04-23;312997;Distrito Federal;Unidade;13100,0;Entregue
Máscara N95;2020-04-30;314024;Distrito Federal;Unidade;2650,0;Entregue
Máscara N95;2020-05-14;315593;Distrito Federal;Unidade;13100,0;Entregue
Máscara N95;2020-05-22;316488;Distrito Federal;Unidade;3950,0;Entregue
Máscara N95;2020-06-04;317767;Distrito Federal;Unidade;18700,0;Entregue
Máscara N95;2020-06-04;317767;Distrito Federal;Unidade;62500,0;Entregue
Máscara N95;2020-06-10;318269;Distrito Federal;Unidade;27500,0;Entregue
Máscara N95;2020-07-09;321427;Distrito Federal;Unidade;37400,0;Entregue
Máscara N95;2020-07-09;321428;Espírito Santo;Unidade;36700,0;Entregue
Máscara N95;2020-07-09;321481;Espírito Santo;Unidade;1300,0;Entregue
Máscara N95;2020-07-09;321481;Espírito Santo;Unidade;1100,0;Entregue
Máscara N95;2020-03-31;310599;Espírito Santo;Unidade;3950,0;Entregue
Máscara N95;2020-04-10;311426;Espírito Santo;Unidade;4750,0;Entregue
Máscara N95;2020-04-15;311908;Espírito Santo;Unidade;16000,0;Entregue
Máscara N95;2020-04-30;314025;Espírito Santo;Unidade;3100,0;Entregue
Máscara N95;2020-05-14;315594;Espírito Santo;Unidade;15400,0;Entregue
Máscara N95;2020-05-22;316490;Espírito Santo;Unidade;4200,0;Entregue
Máscara N95;2020-06-04;317769;Espírito Santo;Unidade;79900,0;Entregue
Máscara N95;2020-06-05;317926;Espírito Santo;Unidade;5100,0;Entregue
Máscara N95;2020-06-10;318270;Espírito Santo;Unidade;27100,0;Entregue
Máscara N95;2020-06-10;318243;Espírito Santo;Unidade;2000,0;Entregue
Máscara N95;2020-03-31;310600;Goiás;Unidade;6950,0;Entregue
Máscara N95;2020-04-10;311427;Goiás;Unidade;6800,0;Entregue
Máscara N95;2020-04-15;311909;Goiás;Unidade;22000,0;Entregue
Máscara N95;2020-04-23;312999;Goiás;Unidade;16100,0;Entregue
Máscara N95;2020-04-30;314026;Goiás;Unidade;4300,0;Entregue
Máscara N95;2020-04-30;314026;Goiás;Unidade;100,0;Entregue
Máscara N95;2020-05-14;315595;Goiás;Unidade;800,0;Entregue
Máscara N95;2020-05-22;316491;Goiás;Unidade;6650,0;Entregue
Máscara N95;2020-06-04;317781;Goiás;Unidade;103500,0;Entregue
Máscara N95;2020-06-05;317927;Goiás;Unidade;31200,0;Entregue
Máscara N95;2020-06-10;318271;Goiás;Unidade;35100,0;Entregue
Máscara N95;2020-06-10;318244;Goiás;Unidade;10600,0;Entregue
Máscara N95;2020-07-09;321429;Goiás;Unidade;47500,0;Entregue
Máscara N95;2020-07-09;321485;Goiás;Unidade;14400,0;Entregue
Máscara N95;2020-03-31;310601;Maranhão;Unidade;7000,0;Entregue
Máscara N95;2020-04-10;311428;Maranhão;Unidade;7350,0;Entregue
Máscara N95;2020-04-15;311910;Maranhão;Unidade;24000,0;Entregue
Máscara N95;2020-04-23;313000;Maranhão;Unidade;23500,0;Entregue
Máscara N95;2020-04-30;314027;Maranhão;Unidade;4800,0;Entregue
Máscara N95;2020-05-14;315596;Maranhão;Unidade;28200,0;Entregue
Máscara N95;2020-05-22;316493;Maranhão;Unidade;1250,0;Entregue
Máscara N95;2020-05-22;316493;Maranhão;Unidade;6450,0;Entregue
Máscara N95;2020-06-04;317782;Maranhão;Unidade;133200,0;Entregue
Máscara N95;2020-06-05;317928;Maranhão;Unidade;4900,0;Entregue
Máscara N95;2020-06-05;317928;Maranhão;Unidade;17400,0;Entregue
Máscara N95;2020-06-10;318272;Maranhão;Unidade;42000,0;Entregue
Máscara N95;2020-06-10;318272;Maranhão;Unidade;3200,0;Entregue
Máscara N95;2020-06-10;318245;Maranhão;Unidade;7500,0;Entregue
Máscara N95;2020-07-09;321430;Maranhão;Unidade;12600,0;Entregue
Máscara N95;2020-07-09;321430;Maranhão;Unidade;10700,0;Entregue
Máscara N95;2020-07-09;321430;Maranhão;Unidade;32500,0;Entregue
Máscara N95;2020-07-09;321488;Maranhão;Unidade;2100,0;Entregue
Máscara N95;2020-07-09;321488;Maranhão;Unidade;8200,0;Entregue
Máscara N95;2020-03-31;310602;Mato Grosso;Unidade;3450,0;Entregue
Máscara N95;2020-04-10;311429;Mato Grosso;Unidade;750,0;Entregue
Máscara N95;2020-04-10;311429;Mato Grosso;Unidade;2900,0;Entregue
Máscara N95;2020-04-15;311911;Mato Grosso;Unidade;12000,0;Entregue
Máscara N95;2020-04-23;313001;Mato Grosso;Unidade;11700,0;Entregue
Máscara N95;2020-04-30;314028;Mato Grosso;Unidade;2400,0;Entregue
Máscara N95;2020-05-14;315602;Mato Grosso;Unidade;13000,0;Entregue
Máscara N95;2020-05-22;316498;Mato Grosso;Unidade;3400,0;Entregue
Máscara N95;2020-06-04;317785;Mato Grosso;Unidade;57400,0;Entregue
Máscara N95;2020-06-05;317931;Mato Grosso;Unidade;12200,0;Entregue
Máscara N95;2020-06-10;318276;Mato Grosso;Unidade;19500,0;Entregue
Máscara N95;2020-06-10;318230;Mato Grosso;Unidade;110,0;Entregue
Máscara N95;2020-06-10;318230;Mato Grosso;Unidade;4100,0;Entregue
Máscara N95;2020-07-09;321436;Mato Grosso;Unidade;26400,0;Entregue
Máscara N95;2020-07-09;321494;Mato Grosso;Unidade;5700,0;Entregue
Máscara N95;2020-03-31;310603;Mato Grosso do Sul;Unidade;2750,0;Entregue
Máscara N95;2020-04-10;311430;Mato Grosso do Sul;Unidade;400,0;Entregue
Máscara N95;2020-04-10;311430;Mato Grosso do Sul;Unidade;2650,0;Entregue
Máscara N95;2020-04-10;311430;Mato Grosso do Sul;Unidade;600,0;Entregue
Máscara N95;2020-04-10;311430;Mato Grosso do Sul;Unidade;300,0;Entregue
Máscara N95;2020-04-15;311912;Mato Grosso do Sul;Unidade;12000,0;Entregue
Máscara N95;2020-04-23;313002;Mato Grosso do Sul;Unidade;12600,0;Entregue
Máscara N95;2020-04-30;314029;Mato Grosso do Sul;Unidade;2550,0;Entregue
Máscara N95;2020-05-14;315600;Mato Grosso do Sul;Unidade;13000,0;Entregue
Máscara N95;2020-05-22;316496;Mato Grosso do Sul;Unidade;3550,0;Entregue
Máscara N95;2020-06-04;317784;Mato Grosso do Sul;Unidade;42600,0;Entregue
Máscara N95;2020-06-05;317930;Mato Grosso do Sul;Unidade;28900,0;Entregue
Máscara N95;2020-06-10;318274;Mato Grosso do Sul;Unidade;14400,0;Entregue
Máscara N95;2020-06-10;318247;Mato Grosso do Sul;Unidade;9800,0;Entregue
Máscara N95;2020-07-09;321434;Mato Grosso do Sul;Unidade;19500,0;Entregue
Máscara N95;2020-07-09;321492;Mato Grosso do Sul;Unidade;13400,0;Entregue
Máscara N95;2020-03-31;310604;Minas Gerais;Unidade;20900,0;Entregue
Máscara N95;2020-04-10;311431;Minas Gerais;Unidade;27350,0;Entregue
Máscara N95;2020-04-15;311913;Minas Gerais;Unidade;20000,0;Entregue
Máscara N95;2020-04-15;311913;Minas Gerais;Unidade;72000,0;Entregue
Máscara N95;2020-04-23;313003;Minas Gerais;Unidade;87300,0;Entregue
Máscara N95;2020-04-30;314030;Minas Gerais;Unidade;17800,0;Entregue
Máscara N95;2020-05-14;315598;Minas Gerais;Unidade;84400,0;Entregue
Máscara N95;2020-05-22;316494;Minas Gerais;Unidade;22700,0;Entregue
Máscara N95;2020-06-04;317783;Minas Gerais;Unidade;382400,0;Entregue
Máscara N95;2020-06-05;317929;Minas Gerais;Unidade;71500,0;Entregue
Máscara N95;2020-06-10;318273;Minas Gerais;Unidade;129800,0;Entregue
Máscara N95;2020-06-10;318246;Minas Gerais;Unidade;24200,0;Entregue
Máscara N95;2020-07-09;321432;Minas Gerais;Unidade;175700,0;Entregue
Máscara N95;2020-07-09;321490;Minas Gerais;Unidade;32900,0;Entregue
Máscara N95;2020-03-20;309135;Outros Órgãos Federais;Unidade;2900,0;Entregue
Máscara N95;2020-03-20;309109;Outros Órgãos Federais;Unidade;1700,0;Entregue
Máscara N95;2020-03-20;309107;Outros Órgãos Federais;Unidade;2800,0;Entregue
Máscara N95;2020-03-20;309099;Outros Órgãos Federais;Unidade;1500,0;Entregue
Máscara N95;2020-03-20;309092;Outros Órgãos Federais;Unidade;19650,0;Entregue
Máscara N95;2020-03-20;309104;Outros Órgãos Federais;Unidade;2900,0;Entregue
Máscara N95;2020-03-20;309144;Outros Órgãos Federais;Unidade;1000,0;Entregue
Máscara N95;2020-03-20;309141;Outros Órgãos Federais;Unidade;1200,0;Entregue
Máscara N95;2020-03-20;309146;Outros Órgãos Federais;Unidade;3500,0;Entregue
Máscara N95;2020-03-20;309095;Outros Órgãos Federais;Unidade;150,0;Entregue
Máscara N95;2020-03-25;309655;Outros Órgãos Federais;Unidade;3500,0;Entregue
Máscara N95;2020-03-31;310547;Outros Órgãos Federais;Unidade;4000,0;Entregue
Máscara N95;2020-03-31;310619;Outros Órgãos Federais;Unidade;1500,0;Entregue
Máscara N95;2020-04-06;310768;Outros Órgãos Federais;Unidade;1,0;Entregue
Máscara N95;2020-04-10;311417;Outros Órgãos Federais;Unidade;3650,0;Entregue
Máscara N95;2020-04-15;311978;Outros Órgãos Federais;Unidade;30000,0;Entregue
Máscara N95;2020-04-15;311949;Outros Órgãos Federais;Unidade;30000,0;Entregue
Máscara N95;2020-04-15;311930;Outros Órgãos Federais;Unidade;12000,0;Entregue
Máscara N95;2020-04-23;313102;Outros Órgãos Federais;Unidade;59000,0;Entregue
Máscara N95;2020-04-23;313034;Outros Órgãos Federais;Unidade;11600,0;Entregue
Máscara N95;2020-04-30;314037;Outros Órgãos Federais;Unidade;2350,0;Entregue
Máscara N95;2020-05-04;314170;Outros Órgãos Federais;Unidade;8000,0;Entregue
Máscara N95;2020-05-04;314171;Outros Órgãos Federais;Unidade;13000,0;Entregue
Máscara N95;2020-05-04;314059;Outros Órgãos Federais;Unidade;6000,0;Entregue
Máscara N95;2020-05-08;314748;Outros Órgãos Federais;Unidade;250,0;Entregue
Máscara N95;2020-05-11;315014;Outros Órgãos Federais;Unidade;100000,0;Entregue
Máscara N95;2020-05-11;315011;Outros Órgãos Federais;Unidade;7800,0;Entregue
Máscara N95;2020-05-11;315011;Outros Órgãos Federais;Unidade;11800,0;Entregue
Máscara N95;2020-05-11;314788;Outros Órgãos Federais;Unidade;250,0;Entregue
Máscara N95;2020-05-14;315508;Outros Órgãos Federais;Unidade;500,0;Entregue
Máscara N95;2020-05-14;315512;Outros Órgãos Federais;Unidade;3000,0;Entregue
Máscara N95;2020-05-14;315510;Outros Órgãos Federais;Unidade;1000,0;Entregue
Máscara N95;2020-05-22;316478;Outros Órgãos Federais;Unidade;150,0;Entregue
Máscara N95;2020-05-23;316639;Outros Órgãos Federais;Unidade;250,0;Entregue
Máscara N95;2020-05-31;316981;Outros Órgãos Federais;Unidade;13000,0;Entregue
Máscara N95;2020-06-04;317792;Outros Órgãos Federais;Unidade;3000,0;Entregue
Máscara N95;2020-06-04;317794;Outros Órgãos Federais;Unidade;1000,0;Entregue
Máscara N95;2020-06-05;317861;Outros Órgãos Federais;Unidade;990,0;Entregue
Máscara N95;2020-06-05;317821;Outros Órgãos Federais;Unidade;300,0;Entregue
Máscara N95;2020-06-05;317817;Outros Órgãos Federais;Unidade;400,0;Entregue
Máscara N95;2020-06-05;317816;Outros Órgãos Federais;Unidade;1400,0;Entregue
Máscara N95;2020-06-05;317823;Outros Órgãos Federais;Unidade;400,0;Entregue
Máscara N95;2020-06-05;317833;Outros Órgãos Federais;Unidade;200,0;Entregue
Máscara N95;2020-06-05;317818;Outros Órgãos Federais;Unidade;1100,0;Entregue
Máscara N95;2020-06-05;317826;Outros Órgãos Federais;Unidade;100,0;Entregue
Máscara N95;2020-06-05;317827;Outros Órgãos Federais;Unidade;100,0;Entregue
Máscara N95;2020-06-05;317829;Outros Órgãos Federais;Unidade;800,0;Entregue
Máscara N95;2020-06-05;317856;Outros Órgãos Federais;Unidade;2100,0;Entregue
Máscara N95;2020-06-05;317857;Outros Órgãos Federais;Unidade;100,0;Entregue
Máscara N95;2020-06-05;317858;Outros Órgãos Federais;Unidade;100,0;Entregue
Máscara N95;2020-06-05;317819;Outros Órgãos Federais;Unidade;800,0;Entregue
Máscara N95;2020-06-05;317820;Outros Órgãos Federais;Unidade;400,0;Entregue
Máscara N95;2020-06-05;317828;Outros Órgãos Federais;Unidade;500,0;Entregue
Máscara N95;2020-06-05;317831;Outros Órgãos Federais;Unidade;200,0;Entregue
Máscara N95;2020-06-05;317832;Outros Órgãos Federais;Unidade;800,0;Entregue
Máscara N95;2020-06-05;317834;Outros Órgãos Federais;Unidade;2700,0;Entregue
Máscara N95;2020-06-05;317849;Outros Órgãos Federais;Unidade;100,0;Entregue
Máscara N95;2020-06-05;317842;Outros Órgãos Federais;Unidade;900,0;Entregue
Máscara N95;2020-06-05;317852;Outros Órgãos Federais;Unidade;900,0;Entregue
Máscara N95;2020-06-05;317853;Outros Órgãos Federais;Unidade;100,0;Entregue
Máscara N95;2020-06-05;317845;Outros Órgãos Federais;Unidade;700,0;Entregue
Máscara N95;2020-06-05;317851;Outros Órgãos Federais;Unidade;200,0;Entregue
Máscara N95;2020-06-05;317854;Outros Órgãos Federais;Unidade;100,0;Entregue
Máscara N95;2020-06-05;317839;Outros Órgãos Federais;Unidade;200,0;Entregue
Máscara N95;2020-06-05;317841;Outros Órgãos Federais;Unidade;100,0;Entregue
Máscara N95;2020-06-05;317848;Outros Órgãos Federais;Unidade;2900,0;Entregue
Máscara N95;2020-06-05;317859;Outros Órgãos Federais;Unidade;1600,0;Entregue
Máscara N95;2020-06-05;317860;Outros Órgãos Federais;Unidade;800,0;Entregue
Máscara N95;2020-06-05;317830;Outros Órgãos Federais;Unidade;900,0;Entregue
Máscara N95;2020-06-05;317825;Outros Órgãos Federais;Unidade;1400,0;Entregue
Máscara N95;2020-06-08;317945;Outros Órgãos Federais;Unidade;800,0;Entregue
Máscara N95;2020-06-10;318138;Outros Órgãos Federais;Unidade;100,0;Entregue
Máscara N95;2020-06-10;318145;Outros Órgãos Federais;Unidade;100,0;Entregue
Máscara N95;2020-06-10;318151;Outros Órgãos Federais;Unidade;100,0;Entregue
Máscara N95;2020-06-10;318154;Outros Órgãos Federais;Unidade;100,0;Entregue
Máscara N95;2020-06-12;318488;Outros Órgãos Federais;Unidade;100,0;Entregue
Máscara N95;2020-06-12;318496;Outros Órgãos Federais;Unidade;100,0;Entregue
Máscara N95;2020-06-12;318514;Outros Órgãos Federais;Unidade;100,0;Entregue
Máscara N95;2020-06-12;318492;Outros Órgãos Federais;Unidade;500,0;Entregue
Máscara N95;2020-06-12;318499;Outros Órgãos Federais;Unidade;100,0;Entregue
Máscara N95;2020-06-12;318501;Outros Órgãos Federais;Unidade;100,0;Entregue
Máscara N95;2020-06-12;318505;Outros Órgãos Federais;Unidade;400,0;Entregue
Máscara N95;2020-06-12;318512;Outros Órgãos Federais;Unidade;100,0;Entregue
Máscara N95;2020-06-12;318513;Outros Órgãos Federais;Unidade;100,0;Entregue
Máscara N95;2020-06-12;318521;Outros Órgãos Federais;Unidade;400,0;Entregue
Máscara N95;2020-06-12;318493;Outros Órgãos Federais;Unidade;100,0;Entregue
Máscara N95;2020-06-12;318503;Outros Órgãos Federais;Unidade;100,0;Entregue
Máscara N95;2020-06-12;318511;Outros Órgãos Federais;Unidade;300,0;Entregue
Máscara N95;2020-06-12;318515;Outros Órgãos Federais;Unidade;1300,0;Entregue
Máscara N95;2020-06-12;318500;Outros Órgãos Federais;Unidade;100,0;Entregue
Máscara N95;2020-06-12;318504;Outros Órgãos Federais;Unidade;400,0;Entregue
Máscara N95;2020-06-12;318522;Outros Órgãos Federais;Unidade;200,0;Entregue
Máscara N95;2020-06-12;318508;Outros Órgãos Federais;Unidade;100,0;Entregue
Máscara N95;2020-06-12;318487;Outros Órgãos Federais;Unidade;100,0;Entregue
Máscara N95;2020-06-12;318491;Outros Órgãos Federais;Unidade;100,0;Entregue
Máscara N95;2020-06-12;318523;Outros Órgãos Federais;Unidade;1500,0;Entregue
Máscara N95;2020-06-12;318516;Outros Órgãos Federais;Unidade;600,0;Entregue
Máscara N95;2020-06-12;318518;Outros Órgãos Federais;Unidade;300,0;Entregue
Máscara N95;2020-06-12;318506;Outros Órgãos Federais;Unidade;200,0;Entregue
Máscara N95;2020-06-12;318498;Outros Órgãos Federais;Unidade;500,0;Entregue
Máscara N95;2020-06-12;318481;Outros Órgãos Federais;Unidade;300,0;Entregue
Máscara N95;2020-06-15;318625;Outros Órgãos Federais;Unidade;100000,0;Entregue
Máscara N95;2020-06-26;320347;Outros Órgãos Federais;Unidade;12600,0;Entregue
Máscara N95;2020-07-08;321398;Outros Órgãos Federais;Unidade;2160,0;Entregue
Máscara N95;2020-03-31;310605;Pará;Unidade;2100,0;Entregue
Máscara N95;2020-03-31;310605;Pará;Unidade;6400,0;Entregue
Máscara N95;2020-04-10;311432;Pará;Unidade;6900,0;Entregue
Máscara N95;2020-04-15;311915;Pará;Unidade;22000,0;Entregue
Máscara N95;2020-04-23;313004;Pará;Unidade;22100,0;Entregue
Máscara N95;2020-04-29;313901;Pará;Unidade;25000,0;Entregue
Máscara N95;2020-04-30;314031;Pará;Unidade;4500,0;Entregue
Máscara N95;2020-05-14;315603;Pará;Unidade;26200,0;Entregue
Máscara N95;2020-05-22;316499;Pará;Unidade;7100,0;Entregue
Máscara N95;2020-06-04;317786;Pará;Unidade;128400,0;Entregue
Máscara N95;2020-06-05;317938;Pará;Unidade;14300,0;Entregue
Máscara N95;2020-06-10;318277;Pará;Unidade;43500,0;Entregue
Máscara N95;2020-06-10;318248;Pará;Unidade;4800,0;Entregue
Máscara N95;2020-07-09;321438;Pará;Unidade;59000,0;Entregue
Máscara N95;2020-07-09;321500;Pará;Unidade;6600,0;Entregue
Máscara N95;2020-03-31;310606;Paraíba;Unidade;3950,0;Entregue
Máscara N95;2020-04-10;311376;Paraíba;Unidade;4650,0;Entregue
Máscara N95;2020-04-15;311916;Paraíba;Unidade;14000,0;Entregue
Máscara N95;2020-04-23;313005;Paraíba;Unidade;14800,0;Entregue
Máscara N95;2020-04-30;314033;Paraíba;Unidade;3000,0;Entregue
Máscara N95;2020-05-14;315582;Paraíba;Unidade;17300,0;Entregue
Máscara N95;2020-05-22;316480;Paraíba;Unidade;4950,0;Entregue
Máscara N95;2020-06-04;317765;Paraíba;Unidade;50400,0;Entregue
Máscara N95;2020-06-04;317765;Paraíba;Unidade;23500,0;Entregue
Máscara N95;2020-06-05;317905;Paraíba;Unidade;25400,0;Entregue
Máscara N95;2020-06-10;318278;Paraíba;Unidade;25100,0;Entregue
Máscara N95;2020-06-10;318249;Paraíba;Unidade;8600,0;Entregue
Máscara N95;2020-07-09;321439;Paraíba;Unidade;34000,0;Entregue
Máscara N95;2020-07-09;321503;Paraíba;Unidade;11700,0;Entregue
Máscara N95;2020-03-31;310607;Paraná;Unidade;11300,0;Entregue
Máscara N95;2020-04-10;311378;Paraná;Unidade;13850,0;Entregue
Máscara N95;2020-04-15;311917;Paraná;Unidade;46000,0;Entregue
Máscara N95;2020-04-23;312990;Paraná;Unidade;44100,0;Entregue
Máscara N95;2020-04-30;313995;Paraná;Unidade;9000,0;Entregue
Máscara N95;2020-05-14;315605;Paraná;Unidade;8600,0;Entregue
Máscara N95;2020-05-14;315605;Paraná;Unidade;27000,0;Entregue
Máscara N95;2020-05-22;316489;Paraná;Unidade;10800,0;Entregue
Máscara N95;2020-06-04;317771;Paraná;Unidade;195900,0;Entregue
Máscara N95;2020-06-05;317910;Paraná;Unidade;21800,0;Entregue
Máscara N95;2020-06-10;318281;Paraná;Unidade;66500,0;Entregue
Máscara N95;2020-06-10;318252;Paraná;Unidade;7400,0;Entregue
Máscara N95;2020-07-09;321605;Paraná;Unidade;90000,0;Entregue
Máscara N95;2020-07-09;321507;Paraná;Unidade;10100,0;Entregue
Máscara N95;2020-03-31;310608;Pernambuco;Unidade;9450,0;Entregue
Máscara N95;2020-04-10;311381;Pernambuco;Unidade;10250,0;Entregue
Máscara N95;2020-04-15;311918;Pernambuco;Unidade;34000,0;Entregue
Máscara N95;2020-04-23;312991;Pernambuco;Unidade;32600,0;Entregue
Máscara N95;2020-04-30;313996;Pernambuco;Unidade;6650,0;Entregue
Máscara N95;2020-05-14;315592;Pernambuco;Unidade;34400,0;Entregue
Máscara N95;2020-05-22;316482;Pernambuco;Unidade;9850,0;Entregue
Máscara N95;2020-06-04;317768;Pernambuco;Unidade;173500,0;Entregue
Máscara N95;2020-06-05;317907;Pernambuco;Unidade;23400,0;Entregue
Máscara N95;2020-06-10;318279;Pernambuco;Unidade;58900,0;Entregue
Máscara N95;2020-06-10;318250;Pernambuco;Unidade;7900,0;Entregue
Máscara N95;2020-07-09;321440;Pernambuco;Unidade;79700,0;Entregue
Máscara N95;2020-07-09;321505;Pernambuco;Unidade;10800,0;Entregue
Máscara N95;2020-03-31;310609;Piauí;Unidade;50,0;Entregue
Máscara N95;2020-03-31;310609;Piauí;Unidade;3200,0;Entregue
Máscara N95;2020-04-10;311407;Piauí;Unidade;3750,0;Entregue
Máscara N95;2020-04-15;311919;Piauí;Unidade;12000,0;Entregue
